customer_id,customer_type,signup_date
4064,frequent,2025-05-14
4065,occasional,2025-06-15
4066,frequent,2025-01-26
4067,frequent,2025-05-19
4068,occasional,2025-01-17
4069,occasional,2025-04-02
4070,occasional,2025-01-31
4071,occasional,2025-06-12
4072,occasional,2025-05-24
4073,occasional,2025-04-17
4074,occasional,2025-05-26
4075,occasional,2025-04-21
4076,occasional,2025-04-11
4077,occasional,2025-04-22
4078,frequent,2025-03-03
4079,occasional,2025-04-22
4080,frequent,2025-06-04
4081,occasional,2025-06-12
4082,frequent,2025-04-26
4083,occasional,2025-06-22
4084,occasional,2025-02-04
4085,frequent,2025-01-28
4086,frequent,2025-04-13
4087,frequent,2025-05-05
4088,occasional,2025-04-12
4089,occasional,2025-05-17
4090,frequent,2025-05-23
4091,occasional,2025-01-21
4092,occasional,2025-02-21
4093,occasional,2025-06-12
4094,occasional,2025-04-07
4095,occasional,2025-02-20
4096,occasional,2025-03-24
4097,frequent,2025-02-24
4098,frequent,2025-03-18
4099,frequent,2025-05-07
4100,frequent,2025-06-21
4101,occasional,2025-04-03
4102,occasional,2025-03-29
4103,occasional,2025-03-21
4104,frequent,2025-06-02
4105,frequent,2025-04-02
4106,occasional,2025-02-16
4107,occasional,2025-02-07
4108,frequent,2025-05-19
4109,occasional,2025-01-15
4110,occasional,2025-01-01
4111,occasional,2025-05-15
4112,occasional,2025-01-01
4113,frequent,2025-02-18
4114,frequent,2025-04-06
4115,occasional,2025-06-06
4116,occasional,2025-01-26
4117,occasional,2025-03-28
4118,occasional,2025-06-22
4119,frequent,2025-04-03
4120,occasional,2025-04-12
4121,frequent,2025-03-12
4122,occasional,2025-05-20
4123,occasional,2025-04-05
4124,occasional,2025-06-09
4125,occasional,2025-04-28
4126,occasional,2025-05-28
4127,occasional,2025-04-29
4128,occasional,2025-02-20
4129,frequent,2025-03-22
4130,frequent,2025-02-05
4131,frequent,2025-03-08
4132,frequent,2025-05-09
4133,occasional,2025-04-24
4134,occasional,2025-06-04
4135,occasional,2025-04-21
4136,frequent,2025-06-17
4137,occasional,2025-05-22
4138,occasional,2025-04-10
4139,occasional,2025-04-19
4140,occasional,2025-04-30
4141,occasional,2025-03-20
4142,frequent,2025-05-14
4143,frequent,2025-06-10
4144,occasional,2025-01-19
4145,occasional,2025-05-07
4146,occasional,2025-01-29
4147,frequent,2025-01-24
4148,occasional,2025-05-31
4149,occasional,2025-01-10
4150,occasional,2025-04-15
4151,frequent,2025-06-18
4152,frequent,2025-06-26
4153,occasional,2025-05-25
4154,occasional,2025-06-22
4155,frequent,2025-06-07
4156,frequent,2025-06-21
4157,occasional,2025-02-24
4158,occasional,2025-05-27
4159,occasional,2025-06-06
4160,occasional,2025-01-02
4161,occasional,2025-06-13
4162,frequent,2025-05-27
4163,occasional,2025-05-15
4164,occasional,2025-06-03
4165,occasional,2025-04-21
4166,occasional,2025-02-07
4167,frequent,2025-05-11
4168,frequent,2025-04-12
4169,occasional,2025-04-05
4170,frequent,2025-04-02
4171,frequent,2025-03-12
4172,occasional,2025-06-20
4173,occasional,2025-01-24
4174,occasional,2025-06-16
4175,occasional,2025-03-09
4176,occasional,2025-05-08
4177,occasional,2025-04-03
4178,occasional,2025-02-13
4179,occasional,2025-05-13
4180,occasional,2025-02-24
4181,occasional,2025-06-07
4182,occasional,2025-01-29
4183,occasional,2025-06-03
4184,occasional,2025-06-03
4185,frequent,2025-02-06
4186,occasional,2025-04-25
4187,frequent,2025-06-07
4188,occasional,2025-01-03
4189,occasional,2025-05-02
4190,occasional,2025-02-12
4191,occasional,2025-01-07
4192,occasional,2025-05-05
4193,occasional,2025-02-18
4194,occasional,2025-05-01
4195,occasional,2025-03-14
4196,frequent,2025-02-10
4197,frequent,2025-04-16
4198,frequent,2025-03-18
4199,occasional,2025-05-07
4200,occasional,2025-04-01
4201,occasional,2025-06-04
4202,frequent,2025-01-08
4203,frequent,2025-02-01
4204,occasional,2025-03-05
4205,frequent,2025-05-18
4206,occasional,2025-01-13
4207,occasional,2025-04-03
4208,occasional,2025-06-12
4209,frequent,2025-03-02
4210,frequent,2025-01-08
4211,frequent,2025-01-29
4212,occasional,2025-04-05
4213,occasional,2025-02-10
4214,frequent,2025-06-07
4215,occasional,2025-05-29
4216,occasional,2025-01-11
4217,frequent,2025-01-02
4218,occasional,2025-06-27
4219,occasional,2025-06-18
4220,frequent,2025-05-11
4221,occasional,2025-03-21
4222,occasional,2025-06-28
4223,occasional,2025-03-28
4224,occasional,2025-06-02
4225,occasional,2025-06-07
4226,occasional,2025-04-16
4227,occasional,2025-05-19
4228,occasional,2025-01-17
4229,occasional,2025-06-03
4230,frequent,2025-01-23
4231,occasional,2025-06-29
4232,occasional,2025-02-17
4233,occasional,2025-01-20
4234,occasional,2025-01-02
4235,frequent,2025-03-29
4236,occasional,2025-01-31
4237,frequent,2025-06-04
4238,occasional,2025-05-10
4239,occasional,2025-03-19
4240,occasional,2025-01-04
4241,occasional,2025-05-21
4242,occasional,2025-06-12
4243,occasional,2025-05-08
4244,occasional,2025-05-14
4245,occasional,2025-01-31
4246,occasional,2025-05-18
4247,frequent,2025-01-21
4248,frequent,2025-01-23
4249,occasional,2025-05-11
4250,occasional,2025-06-09
4251,occasional,2025-05-28
4252,frequent,2025-01-29
4253,occasional,2025-04-15
4254,occasional,2025-02-21
4255,frequent,2025-04-25
4256,occasional,2025-06-23
4257,occasional,2025-06-11
4258,occasional,2025-04-11
4259,occasional,2025-03-25
4260,occasional,2025-03-02
4261,frequent,2025-05-05
4262,occasional,2025-03-12
4263,occasional,2025-03-11
4264,occasional,2025-05-19
4265,occasional,2025-04-18
4266,occasional,2025-01-21
4267,occasional,2025-05-11
4268,frequent,2025-03-23
4269,occasional,2025-03-29
4270,occasional,2025-04-21
4271,occasional,2025-01-10
4272,occasional,2025-06-04
4273,frequent,2025-01-12
4274,occasional,2025-01-07
4275,occasional,2025-05-25
4276,occasional,2025-04-24
4277,occasional,2025-01-26
4278,occasional,2025-01-15
4279,frequent,2025-02-02
4280,occasional,2025-03-03
4281,frequent,2025-02-16
4282,occasional,2025-04-05
4283,frequent,2025-02-04
4284,frequent,2025-03-17
4285,occasional,2025-05-03
4286,occasional,2025-03-24
4287,occasional,2025-01-25
4288,occasional,2025-02-26
4289,occasional,2025-02-01
4290,occasional,2025-03-04
4291,occasional,2025-01-12
4292,frequent,2025-03-04
4293,occasional,2025-03-18
4294,occasional,2025-04-02
4295,occasional,2025-01-01
4296,frequent,2025-06-28
4297,frequent,2025-03-11
4298,frequent,2025-05-16
4299,occasional,2025-05-13
4300,occasional,2025-03-27
4301,frequent,2025-02-08
4302,occasional,2025-01-23
4303,occasional,2025-03-09
4304,occasional,2025-06-29
4305,occasional,2025-01-04
4306,frequent,2025-05-06
4307,occasional,2025-06-24
4308,occasional,2025-01-21
4309,occasional,2025-04-15
4310,occasional,2025-03-07
4311,frequent,2025-01-07
4312,occasional,2025-02-18
4313,frequent,2025-01-16
4314,occasional,2025-05-25
4315,occasional,2025-03-25
4316,frequent,2025-03-28
4317,occasional,2025-04-08
4318,frequent,2025-03-16
4319,occasional,2025-02-03
4320,occasional,2025-06-10
4321,occasional,2025-01-26
4322,occasional,2025-03-07
4323,occasional,2025-05-05
4324,occasional,2025-03-04
4325,occasional,2025-03-28
4326,occasional,2025-02-10
4327,frequent,2025-04-08
4328,occasional,2025-05-04
4329,frequent,2025-03-20
4330,occasional,2025-01-10
4331,frequent,2025-01-15
4332,frequent,2025-02-11
4333,occasional,2025-04-03
4334,occasional,2025-01-17
4335,occasional,2025-01-09
4336,frequent,2025-04-24
4337,occasional,2025-02-05
4338,occasional,2025-02-05
4339,occasional,2025-02-17
4340,frequent,2025-02-20
4341,occasional,2025-04-07
4342,frequent,2025-04-29
4343,occasional,2025-04-05
4344,occasional,2025-03-11
4345,occasional,2025-03-15
4346,occasional,2025-03-21
4347,occasional,2025-03-09
4348,occasional,2025-05-30
4349,occasional,2025-03-18
4350,occasional,2025-04-26
4351,occasional,2025-01-06
4352,occasional,2025-06-03
4353,occasional,2025-03-16
4354,occasional,2025-03-29
4355,occasional,2025-01-03
4356,occasional,2025-02-21
4357,frequent,2025-03-15
4358,occasional,2025-05-05
4359,occasional,2025-03-06
4360,frequent,2025-02-21
4361,frequent,2025-03-17
4362,occasional,2025-05-22
4363,occasional,2025-03-30
4364,occasional,2025-03-13
4365,frequent,2025-03-09
4366,occasional,2025-06-05
4367,frequent,2025-05-18
4368,occasional,2025-04-25
4369,frequent,2025-02-26
4370,frequent,2025-03-07
4371,frequent,2025-03-31
4372,occasional,2025-02-19
4373,frequent,2025-01-14
4374,occasional,2025-01-16
4375,occasional,2025-06-20
4376,occasional,2025-02-11
4377,occasional,2025-04-20
4378,occasional,2025-01-22
4379,frequent,2025-03-09
4380,occasional,2025-01-19
4381,frequent,2025-03-07
4382,frequent,2025-06-16
4383,occasional,2025-03-14
4384,occasional,2025-05-27
4385,occasional,2025-05-24
4386,occasional,2025-02-23
4387,occasional,2025-06-02
4388,frequent,2025-04-22
4389,frequent,2025-01-18
4390,frequent,2025-05-31
4391,frequent,2025-04-27
4392,occasional,2025-03-26
4393,occasional,2025-05-19
4394,frequent,2025-02-08
4395,occasional,2025-04-15
4396,occasional,2025-03-09
4397,frequent,2025-01-25
4398,frequent,2025-06-07
4399,frequent,2025-06-22
4400,frequent,2025-05-03
4401,frequent,2025-05-01
4402,occasional,2025-03-02
4403,frequent,2025-04-10
4404,occasional,2025-02-20
4405,occasional,2025-04-08
4406,occasional,2025-05-17
4407,occasional,2025-01-02
4408,frequent,2025-01-05
4409,occasional,2025-06-29
4410,occasional,2025-03-27
4411,frequent,2025-05-13
4412,frequent,2025-03-09
4413,occasional,2025-01-09
4414,occasional,2025-04-03
4415,occasional,2025-05-30
4416,occasional,2025-06-04
4417,occasional,2025-05-18
4418,frequent,2025-05-05
4419,occasional,2025-03-02
4420,frequent,2025-02-20
4421,frequent,2025-01-10
4422,occasional,2025-05-14
4423,occasional,2025-03-03
4424,occasional,2025-04-23
4425,occasional,2025-05-13
4426,occasional,2025-05-02
4427,frequent,2025-05-03
4428,frequent,2025-03-04
4429,frequent,2025-04-21
4430,occasional,2025-03-30
4431,occasional,2025-02-20
4432,occasional,2025-06-27
4433,occasional,2025-05-12
4434,occasional,2025-04-14
4435,frequent,2025-05-03
4436,frequent,2025-02-17
4437,occasional,2025-02-01
4438,occasional,2025-04-30
4439,occasional,2025-06-28
4440,frequent,2025-06-29
4441,occasional,2025-04-09
4442,occasional,2025-03-15
4443,frequent,2025-02-03
4444,occasional,2025-06-13
4445,occasional,2025-03-11
4446,occasional,2025-06-20
4447,frequent,2025-04-20
4448,occasional,2025-01-16
4449,occasional,2025-02-28
4450,occasional,2025-01-19
4451,occasional,2025-04-05
4452,occasional,2025-04-23
4453,occasional,2025-02-10
4454,occasional,2025-03-22
4455,occasional,2025-06-24
4456,frequent,2025-04-13
4457,occasional,2025-02-23
4458,frequent,2025-04-05
4459,occasional,2025-05-27
4460,occasional,2025-03-03
4461,occasional,2025-04-09
4462,occasional,2025-04-03
4463,occasional,2025-03-06
4464,frequent,2025-03-09
4465,occasional,2025-01-28
4466,occasional,2025-01-18
4467,frequent,2025-01-26
4468,frequent,2025-04-14
4469,occasional,2025-05-27
4470,occasional,2025-02-24
4471,occasional,2025-04-29
4472,occasional,2025-05-04
4473,frequent,2025-05-14
4474,occasional,2025-05-09
4475,occasional,2025-01-08
4476,occasional,2025-02-20
4477,occasional,2025-03-26
4478,occasional,2025-01-25
4479,occasional,2025-06-24
4480,occasional,2025-03-24
4481,frequent,2025-04-03
4482,occasional,2025-04-27
4483,occasional,2025-05-18
4484,occasional,2025-02-25
4485,frequent,2025-01-12
4486,occasional,2025-06-10
4487,frequent,2025-04-30
4488,occasional,2025-03-12
4489,occasional,2025-01-17
4490,occasional,2025-05-02
4491,frequent,2025-05-04
4492,occasional,2025-01-10
4493,occasional,2025-01-31
4494,occasional,2025-03-01
4495,occasional,2025-03-11
4496,occasional,2025-01-17
4497,occasional,2025-02-19
4498,frequent,2025-02-06
4499,frequent,2025-04-28
4500,occasional,2025-06-06
4501,occasional,2025-06-09
4502,occasional,2025-03-21
4503,frequent,2025-01-11
4504,frequent,2025-05-14
4505,occasional,2025-05-03
4506,frequent,2025-02-04
4507,occasional,2025-02-02
4508,frequent,2025-01-18
4509,occasional,2025-06-14
4510,occasional,2025-01-13
4511,frequent,2025-03-31
4512,occasional,2025-04-20
4513,frequent,2025-01-01
4514,occasional,2025-03-04
4515,occasional,2025-02-03
4516,occasional,2025-04-13
4517,occasional,2025-01-10
4518,occasional,2025-05-08
4519,frequent,2025-01-07
4520,frequent,2025-02-25
4521,occasional,2025-03-21
4522,occasional,2025-06-14
4523,occasional,2025-06-06
4524,occasional,2025-01-12
4525,occasional,2025-05-25
4526,occasional,2025-02-17
4527,occasional,2025-01-26
4528,occasional,2025-04-22
4529,occasional,2025-05-02
4530,frequent,2025-01-12
4531,frequent,2025-05-29
4532,frequent,2025-02-11
4533,frequent,2025-03-02
4534,occasional,2025-02-27
4535,occasional,2025-02-03
4536,occasional,2025-01-07
4537,occasional,2025-04-19
4538,occasional,2025-02-04
4539,frequent,2025-01-15
4540,frequent,2025-01-25
4541,frequent,2025-02-28
4542,occasional,2025-03-20
4543,frequent,2025-03-27
4544,frequent,2025-05-14
4545,occasional,2025-06-29
4546,occasional,2025-03-29
4547,frequent,2025-05-29
4548,occasional,2025-03-12
4549,occasional,2025-05-01
4550,occasional,2025-04-03
4551,occasional,2025-04-06
4552,frequent,2025-02-01
4553,frequent,2025-02-22
4554,occasional,2025-02-28
4555,occasional,2025-03-10
4556,occasional,2025-05-12
4557,occasional,2025-03-27
4558,occasional,2025-01-18
4559,occasional,2025-03-22
4560,occasional,2025-04-24
4561,occasional,2025-01-24
4562,frequent,2025-03-07
4563,occasional,2025-05-21
4564,frequent,2025-03-03
4565,frequent,2025-02-23
4566,occasional,2025-05-23
4567,frequent,2025-05-11
4568,frequent,2025-02-06
4569,frequent,2025-02-06
4570,occasional,2025-05-11
4571,occasional,2025-02-04
4572,occasional,2025-06-29
4573,frequent,2025-05-04
4574,occasional,2025-06-05
4575,occasional,2025-01-18
4576,occasional,2025-05-02
4577,occasional,2025-06-13
4578,frequent,2025-06-10
4579,occasional,2025-06-03
4580,occasional,2025-02-17
4581,occasional,2025-06-17
4582,occasional,2025-01-17
4583,occasional,2025-06-17
4584,occasional,2025-05-15
4585,occasional,2025-02-26
4586,occasional,2025-01-08
4587,occasional,2025-05-08
4588,frequent,2025-04-27
4589,occasional,2025-02-25
4590,occasional,2025-05-06
4591,occasional,2025-06-08
4592,frequent,2025-02-28
4593,occasional,2025-02-27
4594,occasional,2025-05-20
4595,occasional,2025-06-25
4596,occasional,2025-06-08
4597,occasional,2025-04-18
4598,frequent,2025-03-15
4599,occasional,2025-06-16
4600,frequent,2025-05-28
4601,frequent,2025-04-11
4602,occasional,2025-02-17
4603,occasional,2025-03-12
4604,occasional,2025-04-26
4605,occasional,2025-05-02
4606,occasional,2025-03-19
4607,occasional,2025-01-29
4608,frequent,2025-04-03
4609,occasional,2025-03-14
4610,occasional,2025-04-10
4611,occasional,2025-06-25
4612,frequent,2025-03-15
4613,occasional,2025-04-05
4614,frequent,2025-01-17
4615,frequent,2025-05-17
4616,occasional,2025-04-07
4617,occasional,2025-06-11
4618,occasional,2025-06-22
4619,occasional,2025-01-09
4620,occasional,2025-05-15
4621,occasional,2025-05-24
4622,occasional,2025-01-19
4623,frequent,2025-05-14
4624,occasional,2025-04-24
4625,occasional,2025-05-19
4626,occasional,2025-05-05
4627,occasional,2025-03-02
4628,occasional,2025-02-11
4629,occasional,2025-01-13
4630,occasional,2025-05-20
4631,frequent,2025-03-26
4632,occasional,2025-01-20
4633,occasional,2025-02-19
4634,occasional,2025-06-13
4635,frequent,2025-04-02
4636,occasional,2025-03-29
4637,occasional,2025-03-10
4638,occasional,2025-02-06
4639,occasional,2025-05-20
4640,occasional,2025-04-09
4641,occasional,2025-05-05
4642,occasional,2025-06-17
4643,occasional,2025-02-23
4644,frequent,2025-05-10
4645,occasional,2025-06-27
4646,occasional,2025-02-10
4647,occasional,2025-02-14
4648,frequent,2025-04-13
4649,occasional,2025-04-16
4650,frequent,2025-05-17
4651,frequent,2025-05-08
4652,occasional,2025-03-27
4653,occasional,2025-02-16
4654,occasional,2025-01-05
4655,occasional,2025-01-01
4656,frequent,2025-02-13
4657,occasional,2025-05-30
4658,occasional,2025-02-07
4659,frequent,2025-01-19
4660,occasional,2025-06-08
4661,occasional,2025-04-25
4662,occasional,2025-03-28
4663,occasional,2025-06-19
4664,occasional,2025-05-03
4665,occasional,2025-03-23
4666,occasional,2025-06-03
4667,frequent,2025-05-21
4668,occasional,2025-02-27
4669,occasional,2025-05-26
4670,occasional,2025-03-08
4671,occasional,2025-05-02
4672,occasional,2025-03-28
4673,occasional,2025-05-11
4674,frequent,2025-02-24
4675,occasional,2025-03-30
4676,occasional,2025-02-27
4677,frequent,2025-03-04
4678,occasional,2025-04-01
4679,occasional,2025-02-21
4680,occasional,2025-05-06
4681,frequent,2025-01-24
4682,frequent,2025-03-13
4683,occasional,2025-01-09
4684,frequent,2025-04-20
4685,occasional,2025-06-14
4686,occasional,2025-04-04
4687,frequent,2025-04-27
4688,frequent,2025-03-24
4689,occasional,2025-03-21
4690,occasional,2025-06-01
4691,occasional,2025-05-29
4692,occasional,2025-04-10
4693,occasional,2025-02-09
4694,occasional,2025-04-13
4695,occasional,2025-03-03
4696,occasional,2025-03-10
4697,occasional,2025-05-22
4698,occasional,2025-04-19
4699,frequent,2025-06-19
4700,occasional,2025-06-27
4701,frequent,2025-01-04
4702,frequent,2025-03-13
4703,occasional,2025-01-17
4704,occasional,2025-04-24
4705,occasional,2025-03-26
4706,occasional,2025-02-26
4707,occasional,2025-04-17
4708,frequent,2025-02-17
4709,occasional,2025-06-21
4710,occasional,2025-06-22
4711,occasional,2025-04-27
4712,occasional,2025-06-10
4713,frequent,2025-01-31
4714,occasional,2025-04-22
4715,occasional,2025-02-16
4716,occasional,2025-05-14
4717,occasional,2025-04-18
4718,occasional,2025-03-13
4719,occasional,2025-03-12
4720,occasional,2025-06-11
4721,occasional,2025-04-18
4722,frequent,2025-02-22
4723,frequent,2025-05-22
4724,occasional,2025-01-16
4725,frequent,2025-06-20
4726,frequent,2025-04-26
4727,occasional,2025-03-14
4728,occasional,2025-03-15
4729,occasional,2025-03-22
4730,frequent,2025-01-12
4731,frequent,2025-05-08
4732,frequent,2025-03-11
4733,occasional,2025-05-27
4734,occasional,2025-02-10
4735,occasional,2025-06-06
4736,frequent,2025-02-28
4737,occasional,2025-03-30
4738,occasional,2025-01-24
4739,occasional,2025-05-24
4740,occasional,2025-06-29
4741,occasional,2025-03-21
4742,frequent,2025-05-14
4743,frequent,2025-06-14
4744,occasional,2025-05-12
4745,frequent,2025-04-02
4746,frequent,2025-06-15
4747,frequent,2025-06-18
4748,frequent,2025-04-02
4749,occasional,2025-03-22
4750,occasional,2025-05-22
4751,occasional,2025-03-12
4752,occasional,2025-06-28
4753,occasional,2025-03-06
4754,occasional,2025-02-21
4755,occasional,2025-01-30
4756,occasional,2025-04-09
4757,frequent,2025-06-07
4758,occasional,2025-04-08
4759,occasional,2025-02-11
4760,occasional,2025-05-19
4761,occasional,2025-01-27
4762,occasional,2025-06-01
4763,occasional,2025-06-16
4764,frequent,2025-03-13
4765,occasional,2025-01-18
4766,occasional,2025-03-18
4767,occasional,2025-02-14
4768,frequent,2025-04-25
4769,occasional,2025-03-28
4770,occasional,2025-05-20
4771,frequent,2025-06-26
4772,occasional,2025-06-08
4773,frequent,2025-04-02
4774,occasional,2025-01-22
4775,occasional,2025-06-21
4776,occasional,2025-04-02
4777,frequent,2025-03-18
4778,occasional,2025-01-25
4779,frequent,2025-04-18
4780,frequent,2025-06-28
4781,frequent,2025-05-15
4782,frequent,2025-04-19
4783,occasional,2025-05-14
4784,frequent,2025-01-24
4785,occasional,2025-01-19
4786,occasional,2025-03-24
4787,occasional,2025-04-25
4788,occasional,2025-01-09
4789,occasional,2025-04-22
4790,occasional,2025-06-13
4791,frequent,2025-04-12
4792,occasional,2025-06-17
4793,frequent,2025-06-01
4794,frequent,2025-02-17
4795,frequent,2025-03-10
4796,occasional,2025-06-19
4797,frequent,2025-04-29
4798,occasional,2025-02-14
4799,frequent,2025-05-05
4800,occasional,2025-01-14
4801,frequent,2025-06-06
4802,frequent,2025-05-14
4803,occasional,2025-05-15
4804,frequent,2025-02-06
4805,occasional,2025-02-22
4806,occasional,2025-01-18
4807,frequent,2025-02-07
4808,occasional,2025-05-09
4809,frequent,2025-02-13
4810,occasional,2025-02-16
4811,frequent,2025-02-04
4812,occasional,2025-03-01
4813,frequent,2025-03-31
4814,occasional,2025-02-21
4815,occasional,2025-01-08
4816,occasional,2025-04-17
4817,occasional,2025-06-18
4818,occasional,2025-05-11
4819,occasional,2025-05-22
4820,frequent,2025-04-06
4821,frequent,2025-01-26
4822,frequent,2025-04-21
4823,occasional,2025-05-03
4824,occasional,2025-06-17
4825,occasional,2025-02-20
4826,frequent,2025-05-03
4827,occasional,2025-01-05
4828,frequent,2025-03-18
4829,occasional,2025-06-09
4830,occasional,2025-01-01
4831,occasional,2025-01-11
4832,occasional,2025-01-08
4833,occasional,2025-06-02
4834,frequent,2025-06-17
4835,occasional,2025-02-01
4836,frequent,2025-01-28
4837,occasional,2025-05-11
4838,occasional,2025-05-08
4839,frequent,2025-03-03
4840,frequent,2025-01-27
4841,occasional,2025-02-14
4842,occasional,2025-04-15
4843,occasional,2025-04-02
4844,frequent,2025-01-25
4845,frequent,2025-02-13
4846,occasional,2025-06-23
4847,occasional,2025-05-22
4848,frequent,2025-05-16
4849,occasional,2025-06-25
4850,frequent,2025-05-22
4851,occasional,2025-03-21
4852,occasional,2025-03-23
4853,occasional,2025-05-15
4854,occasional,2025-03-29
4855,occasional,2025-06-26
4856,frequent,2025-05-07
4857,frequent,2025-02-24
4858,occasional,2025-05-21
4859,occasional,2025-02-25
4860,occasional,2025-01-15
4861,occasional,2025-02-27
4862,occasional,2025-06-12
4863,frequent,2025-03-29
4864,occasional,2025-04-07
4865,occasional,2025-05-24
4866,occasional,2025-01-08
4867,occasional,2025-06-22
4868,frequent,2025-02-09
4869,occasional,2025-01-14
4870,occasional,2025-02-22
4871,occasional,2025-05-07
4872,frequent,2025-06-04
4873,frequent,2025-06-24
4874,frequent,2025-03-21
4875,frequent,2025-04-25
4876,occasional,2025-05-14
4877,occasional,2025-02-24
4878,occasional,2025-02-13
4879,occasional,2025-01-18
4880,occasional,2025-01-16
4881,frequent,2025-01-12
4882,occasional,2025-05-28
4883,occasional,2025-02-14
4884,frequent,2025-04-03
4885,frequent,2025-01-22
4886,occasional,2025-04-07
4887,occasional,2025-02-16
4888,occasional,2025-01-29
4889,frequent,2025-02-14
4890,occasional,2025-03-18
4891,occasional,2025-01-09
4892,frequent,2025-01-24
4893,occasional,2025-01-15
4894,frequent,2025-06-13
4895,occasional,2025-01-13
4896,frequent,2025-04-01
4897,frequent,2025-06-21
4898,frequent,2025-04-11
4899,frequent,2025-03-12
4900,occasional,2025-05-02
4901,frequent,2025-03-17
4902,occasional,2025-06-13
4903,frequent,2025-04-26
4904,occasional,2025-03-02
4905,occasional,2025-06-17
4906,frequent,2025-05-06
4907,occasional,2025-06-04
4908,frequent,2025-01-01
4909,occasional,2025-06-11
4910,occasional,2025-03-09
4911,occasional,2025-03-29
4912,occasional,2025-01-21
4913,occasional,2025-06-10
4914,frequent,2025-05-15
4915,frequent,2025-01-03
4916,occasional,2025-02-20
4917,occasional,2025-03-20
4918,occasional,2025-04-05
4919,occasional,2025-05-03
4920,occasional,2025-01-06
4921,occasional,2025-06-06
4922,occasional,2025-01-17
4923,occasional,2025-04-27
4924,occasional,2025-03-01
4925,frequent,2025-05-30
4926,frequent,2025-06-01
4927,occasional,2025-05-05
4928,frequent,2025-03-22
4929,occasional,2025-03-26
4930,occasional,2025-02-20
4931,occasional,2025-06-27
4932,occasional,2025-05-19
4933,occasional,2025-03-12
4934,occasional,2025-06-19
4935,occasional,2025-02-08
4936,occasional,2025-03-10
4937,occasional,2025-02-17
4938,occasional,2025-05-05
4939,occasional,2025-02-26
4940,occasional,2025-01-21
4941,occasional,2025-03-23
4942,occasional,2025-04-09
4943,occasional,2025-05-28
4944,occasional,2025-01-15
4945,occasional,2025-03-10
4946,occasional,2025-06-28
4947,occasional,2025-03-17
4948,occasional,2025-03-03
4949,occasional,2025-04-29
4950,occasional,2025-02-06
4951,occasional,2025-05-14
4952,frequent,2025-01-26
4953,occasional,2025-01-08
4954,occasional,2025-01-04
4955,occasional,2025-01-21
4956,occasional,2025-06-08
4957,occasional,2025-05-29
4958,occasional,2025-01-25
4959,frequent,2025-05-23
4960,occasional,2025-06-12
4961,occasional,2025-06-26
4962,frequent,2025-02-12
4963,frequent,2025-06-18
4964,occasional,2025-02-06
4965,occasional,2025-02-11
4966,frequent,2025-06-24
4967,occasional,2025-04-02
4968,occasional,2025-03-02
4969,occasional,2025-05-22
4970,occasional,2025-03-09
4971,occasional,2025-02-22
4972,occasional,2025-03-25
4973,occasional,2025-02-03
4974,occasional,2025-03-17
4975,frequent,2025-04-07
4976,occasional,2025-06-01
4977,frequent,2025-05-28
4978,frequent,2025-01-30
4979,frequent,2025-03-29
4980,frequent,2025-01-07
4981,occasional,2025-02-05
4982,frequent,2025-02-07
4983,occasional,2025-02-21
4984,occasional,2025-05-23
4985,occasional,2025-06-23
4986,frequent,2025-05-31
4987,occasional,2025-05-20
4988,occasional,2025-06-21
4989,occasional,2025-05-23
4990,occasional,2025-04-03
4991,occasional,2025-04-17
4992,occasional,2025-05-06
4993,occasional,2025-02-18
4994,occasional,2025-01-21
4995,frequent,2025-01-15
4996,occasional,2025-01-14
4997,frequent,2025-02-11
4998,occasional,2025-01-15
4999,occasional,2025-03-04
5000,occasional,2025-01-27
